phishing,url,url_len,host_len,path_len,query_len,is_https,count_dots,count_hyphen,count_at,count_qm,count_eq,count_slash,count_double_slash,count_digits,has_ip,has_shortener,has_keyword,subdomain_len,domain,suffix,domain_entropy,domain_age,days_to_expire,registration_length
1,https://docs.google.com/presentation/d/e/2PACX-1vSI8Q45fvS7bTkaZ1ijPIfCeuubALL0355_PZt_EHADa_ulcv8kJ5kUgE96tC1iBT20bOfPlfLerX-3/pub?start=false&loop=false&delayms=3000,167,15,108,35,1,2,2,0,1,3,7,0,23,0,0,0,0,docs.google.com,com,2.9735572622751856,10253,1068,11322
1,https://docs.google.com/drawings/d/1O3em0MqsGyBdMXX6PF877w7uDbSVIdyzZieL6F-uBWA/edit,84,15,61,0,1,2,1,0,0,0,6,0,9,0,0,0,0,docs.google.com,com,2.9735572622751856,10253,1068,11322
1,https://e-rbsi.com/wp-content/z/zm/?amp=;;;,43,10,17,7,1,1,2,0,1,1,6,0,0,0,0,0,0,e-rbsi.com,com,3.3219280948873626,6100,108,6209
1,https://bit.ly/3C1zxxZ,22,6,8,0,1,1,0,0,0,0,3,0,2,0,1,0,0,bit.ly,ly,2.584962500721156,6355,2410,8766
1,https://mvnlkpog.cn/common/,27,11,8,0,1,1,0,0,0,0,4,0,0,0,0,0,0,mvnlkpog.cn,cn,3.2776134368191157,87,277,365
1,https://transfer-wisea.app.link/wise5673267352673,49,23,18,0,1,2,1,0,0,0,3,0,13,0,0,0,0,transfer-wisea.app.link,link,3.7081320646586016,3860,522,4383
1,https://docs.google.com/presentation/d/e/2PACX-1vS8roCeDlg5-Tl1UdQQzw60zBYQs_ICgIuWzSTI_ytVl-9-MmjP_nRW_NdmFIel9woqCs7fi8YTkB8Y/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,190,15,108,58,1,2,4,0,1,4,7,0,16,0,0,0,0,docs.google.com,com,2.9735572622751856,10253,1068,11322
1,http://allegrolokalnie.pl-oferta78934.rest,42,35,0,0,0,2,1,0,0,0,2,0,5,0,0,0,0,allegrolokalnie.pl-oferta78934.rest,rest,4.04716007463276,62,302,365
1,https://bafkreibpaojxzjmwn4ict3exympetlxtp4v3tgcloi7ngf3jkrutitxesy.ipfs.dweb.link/?NL2J7V8KQ=S7YZ9F5QDHbWFyLm1hcmlhbQ5L8KP2ZNXmlAaW5haWwuaXQK6V9JH2B5M,151,74,1,67,1,3,0,0,1,1,3,0,21,0,0,0,0,bafkreibpaojxzjmwn4ict3exympetlxtp4v3tgcloi7ngf3jkrutitxesy.ipfs.dweb.link,link,4.632854845353296,3151,135,3287
1,https://q-r.to/bfKAqH,21,6,7,0,1,1,1,0,0,0,3,0,0,0,0,0,0,q-r.to,to,2.584962500721156,5001,2303,7305
1,https://l.ead.me/bfeYdf,23,8,7,0,1,2,0,0,0,0,3,0,0,0,0,0,0,l.ead.me,me,2.5,3644,373,4018
1,https://new.express.adobe.com/webpage/FqeCOQ7cum82d,51,21,22,0,1,3,0,0,0,0,4,0,3,0,0,0,0,new.express.adobe.com,com,3.594465636961452,14208,217,14425
1,https://bit.ly/48uE3AR,22,6,8,0,1,1,0,0,0,0,3,0,3,0,1,0,0,bit.ly,ly,2.584962500721156,6355,2410,8766
1,https://bit.ly/41uMV7Z?tks=B2xyiMPJXj,37,6,8,14,1,1,0,0,1,1,3,0,4,0,1,0,0,bit.ly,ly,2.584962500721156,6355,2410,8766
1,https://docs.google.com/presentation/d/e/2PACX-1vQcr_XmpT94jguA7IwwhGN66SsN9mI9E-iV_U5dCbHqI63DBkNbdiB5wEaM-9WIF3CCSZwWyWGEMxHI/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.g1e7ddd4f2be_0_1,205,15,108,73,1,2,3,0,1,4,7,0,25,0,0,0,0,docs.google.com,com,2.9735572622751856,10253,1068,11322
1,http://allegrolokalnie.pl-oferta45334.com,41,34,0,0,0,2,1,0,0,0,2,0,5,0,0,0,0,allegrolokalnie.pl-oferta45334.com,com,3.9957153271690524,146,218,365
1,https://l.ead.me/bfNiGf,23,8,7,0,1,2,0,0,0,0,3,0,0,0,0,0,0,l.ead.me,me,2.5,3644,373,4018
1,https://activaci0n.webcindario.com/,35,26,1,0,1,2,0,0,0,0,3,0,1,0,0,0,0,activaci0n.webcindario.com,com,3.6714055834424975,8990,1601,10592
1,https://bit.ly/3Zdwmw9,22,6,8,0,1,1,0,0,0,0,3,0,2,0,1,0,0,bit.ly,ly,2.584962500721156,6355,2410,8766
1,https://messagerie8.godaddysites.com/,37,28,1,0,1,2,0,0,0,0,3,0,1,0,0,0,0,messagerie8.godaddysites.com,com,3.6375375112660517,4344,2595,6940
1,https://l.ead.me/bfI2el,23,8,7,0,1,2,0,0,0,0,3,0,1,0,0,0,0,l.ead.me,me,2.5,3644,373,4018
1,https://bafkreif5x4vwfig5gsewfa3nidsxop2jyhfni5s252ztazix4mb7j6hr4u.ipfs.dweb.link/,83,74,1,0,1,3,0,0,0,0,3,0,13,0,0,0,0,bafkreif5x4vwfig5gsewfa3nidsxop2jyhfni5s252ztazix4mb7j6hr4u.ipfs.dweb.link,link,4.72357164970731,3151,135,3287
1,https://freemeingmx.weebly.com/,31,22,1,0,1,2,0,0,0,0,3,0,0,0,0,1,0,freemeingmx.weebly.com,com,3.624680346973648,7136,168,7304
1,https://coursier-fr-espace.com/,31,22,1,0,1,1,2,0,0,0,3,0,0,0,0,0,0,coursier-fr-espace.com,com,3.5383105956150063,10,354,365
1,https://q-r.to/bfMtrV,21,6,7,0,1,1,1,0,0,0,3,0,0,0,0,0,0,q-r.to,to,2.584962500721156,5001,2303,7305
1,https://go.ly/vTiXb,19,5,6,0,1,1,0,0,0,0,3,0,0,0,0,0,0,go.ly,ly,2.321928094887362,6159,1145,7305
1,https://mailactivationatt.weebly.com/,37,28,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,mailactivationatt.weebly.com,com,3.6375375112660517,7136,168,7304
1,https://docs.google.com/presentation/d/e/2PACX-1vS5-PrD-U8XlOZP7TvVM7feSZYXDtbRxqRJthWhsBp-CKQfQhN9RYhgE_Bv2hClGBCqR9sWAk8K0nPT/pub?start=false&amp;loop=false&amp;delayms=3000,175,15,108,43,1,2,4,0,1,3,7,0,15,0,0,0,0,docs.google.com,com,2.9735572622751856,10253,1068,11322
1,https://2ffjn2.share-eu1.hsforms.com/2_LkMabLSTvqgtx5r69wCKw,60,28,24,0,1,3,1,0,0,0,3,0,7,0,0,0,0,2ffjn2.share-eu1.hsforms.com,com,3.8693312611115185,4405,342,4748
1,https://sites.google.com/view/track-coli-dhl/accueil/,53,16,29,0,1,2,2,0,0,0,6,0,0,0,0,0,0,sites.google.com,com,3.202819531114783,10253,1068,11322
1,https://share.hsforms.com/1_YEVKIlxTOKlGa4j1IwJ4Qsqymr,54,17,29,0,1,2,0,0,0,0,3,0,4,0,0,0,0,share.hsforms.com,com,3.2195282822995472,4405,342,4748
1,https://docs.google.com/presentation/d/e/2PACX-1vTGVLuNVD-w-jkaspWyDRE0L_GzOdd1MXOIjjxM6wsn9jA4kvIoM3CzSM_PmGyY22uXTtacRCxBADTM/pub?start=false&amp;loop=false&amp;delayms=3000,175,15,108,43,1,2,3,0,1,3,7,0,14,0,0,0,0,docs.google.com,com,2.9735572622751856,10253,1068,11322
1,https://bafkreib3c563ll5q7ldrmxvhzxzxrvjbcdkmxnzxpgwi4lvkl4xm3oi5xa.ipfs.dweb.link/,83,74,1,0,1,3,0,0,0,0,3,0,10,0,0,0,0,bafkreib3c563ll5q7ldrmxvhzxzxrvjbcdkmxnzxpgwi4lvkl4xm3oi5xa.ipfs.dweb.link,link,4.630939852784697,3151,135,3287
1,https://bit.ly/3xUlsAz,22,6,8,0,1,1,0,0,0,0,3,0,1,0,1,0,0,bit.ly,ly,2.584962500721156,6355,2410,8766
1,https://www.dropbox.com/scl/fi/3a7ij72maeqd3wtgbxvib/Sign-into-AT%26T-Yahoo-MaiI.paper?dl=0&rlkey=cuxafiwyreu1wmq61a1ezqqsp,123,15,63,36,1,2,4,0,1,2,6,0,12,0,0,0,0,www.dropbox.com,com,3.139572261986723,11063,623,11687
1,https://us4.campaign-archive.com/?u=a41a0376fa1d3f1f68055a2c4&id=a360992c3f,75,24,1,41,1,2,1,0,1,2,3,0,24,0,0,0,0,us4.campaign-archive.com,com,3.938721875540867,6855,2275,9131
1,https://b-tinternetsbmkhj.plutio.com/p/form/xawx9juqR75Ftk7fc,61,28,25,0,1,2,1,0,0,0,5,0,4,0,0,0,0,b-tinternetsbmkhj.plutio.com,com,4.021640636343318,3637,745,4383
1,https://www.miricanvas.com/v/136shxq,36,18,10,0,1,2,0,0,0,0,4,0,3,0,0,0,0,www.miricanvas.com,com,3.350209029099897,2634,652,3287
1,https://bafkreiap36ifacb5gcnrhznxyzbf5qngibuz3lbh57ineazdeytrh6lwqu.ipfs.dweb.link/,83,74,1,0,1,3,0,0,0,0,3,0,8,0,0,0,0,bafkreiap36ifacb5gcnrhznxyzbf5qngibuz3lbh57ineazdeytrh6lwqu.ipfs.dweb.link,link,4.58237731165722,3151,135,3287
1,https://felipegomez.co/wp-includes/cp_/java/index.php?user=info@jmjgroup.co.in,78,14,31,24,1,1,1,1,1,1,6,0,0,0,0,0,0,felipegomez.co,co,3.3248629576173565,4040,706,4747
1,https://login-2-8dbe91.webflow.io/,34,25,1,0,1,2,2,0,0,0,3,0,4,0,0,1,0,login-2-8dbe91.webflow.io,io,3.893660689688186,4539,939,5479
1,https://ipfs.io/ipfs/QmZST5xQjzALRryeXPWjoEBjivgWxSTeBgRt8e3KwQXRsn,67,7,52,0,1,1,0,0,0,0,4,0,3,0,0,0,0,ipfs.io,io,2.521640636343318,4165,217,4383
1,https://q-r.to/bfSYDL,21,6,7,0,1,1,1,0,0,0,3,0,0,0,0,0,0,q-r.to,to,2.584962500721156,5001,2303,7305
1,https://bueno.art/zwgohhqwqvrs8iz19qme/unitoadz,47,9,30,0,1,1,0,0,0,0,4,0,3,0,0,0,0,bueno.art,art,3.169925001442312,1466,360,1826
1,https://l.ead.me/bfzeiH,23,8,7,0,1,2,0,0,0,0,3,0,0,0,0,0,0,l.ead.me,me,2.5,3644,373,4018
1,https://new.express.adobe.com/webpage/aEMsYRCtLhO5A,51,21,22,0,1,3,0,0,0,0,4,0,1,0,0,0,0,new.express.adobe.com,com,3.594465636961452,14208,217,14425
1,https://bt-hib9z.daftpage.com/,30,21,1,0,1,2,1,0,0,0,3,0,1,0,0,0,0,bt-hib9z.daftpage.com,com,4.011365041826379,1447,13,1461
1,https://q-r.to/bfPN9a,21,6,7,0,1,1,1,0,0,0,3,0,1,0,0,0,0,q-r.to,to,2.584962500721156,5001,2303,7305
1,https://q-r.to/bfUj2k,21,6,7,0,1,1,1,0,0,0,3,0,1,0,0,0,0,q-r.to,to,2.584962500721156,5001,2303,7305
1,https://new.express.adobe.com/webpage/HMOqysPulRdFI,51,21,22,0,1,3,0,0,0,0,4,0,0,0,0,0,0,new.express.adobe.com,com,3.594465636961452,14208,217,14425
1,https://sawleipzigde.weebly.com/,32,23,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,sawleipzigde.weebly.com,com,3.8279097821439696,7136,168,7304
1,http://prizmaambalaj.com/include.php?r=bD1odHRwczovL2RxcmRidi5jb20v,67,17,12,30,0,1,0,0,1,1,3,0,5,0,0,0,0,prizmaambalaj.com,com,3.3371753411230762,7228,76,7305
1,https://tinyurl.com/yts67ye7,28,11,9,0,1,1,0,0,0,0,3,0,3,0,1,0,0,tinyurl.com,com,3.4594316186372973,8658,1203,9862
1,https://docs.google.com/presentation/d/1047f__yVaYyudZe3Ml8ve7rEapczyF5fhE-dgZB_O2A/pub?start=false&amp;loop=false&amp;delayms=3000,131,15,64,43,1,2,1,0,1,3,6,0,13,0,0,0,0,docs.google.com,com,2.9735572622751856,10253,1068,11322
1,https://gn33.fr/5e509,21,7,6,0,1,1,0,0,0,0,3,0,6,0,0,0,0,gn33.fr,fr,2.521640636343318,1192,268,1461
1,http://5683130011.leconseilleauto.fr/?id=bnights.be,51,29,1,13,0,2,0,0,1,1,3,0,10,0,0,0,0,5683130011.leconseilleauto.fr,fr,4.090234012145144,389,340,729
1,https://docs.google.com/presentation/d/e/2PACX-1vRd6hsE_eawN5j30NjsIUHVRUh85YThmFUo2Slu3JLnpBYZLiJY9d6l5xMp0BHMLobLwlPGZ0Vux9wY/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,190,15,108,58,1,2,1,0,1,4,7,0,20,0,0,0,0,docs.google.com,com,2.9735572622751856,10253,1068,11322
1,https://l.ead.me/bfGxa2,23,8,7,0,1,2,0,0,0,0,3,0,1,0,0,0,0,l.ead.me,me,2.5,3644,373,4018
1,https://l.ead.me/bfPGbB,23,8,7,0,1,2,0,0,0,0,3,0,0,0,0,0,0,l.ead.me,me,2.5,3644,373,4018
1,http://bsiteonline01.w3spaces.com/,34,26,1,0,0,2,0,0,0,0,3,0,3,0,0,0,0,bsiteonline01.w3spaces.com,com,3.95006375643621,1755,70,1826
1,https://exodus-encryption.com/wallet,36,21,7,0,1,1,1,0,0,0,3,0,0,0,0,0,0,exodus-encryption.com,com,3.880179922675738,23,341,365
1,https://docs.google.com/forms/d/e/1FAIpQLSfpxijWS6jv9ttj0-xJQn-oIy2aB5BFthNd0qLdNAxVqn2Yow/viewform,99,15,76,0,1,2,2,0,0,0,7,0,8,0,0,0,0,docs.google.com,com,2.9735572622751856,10253,1068,11322
1,https://l.ead.me/bfKAqH,23,8,7,0,1,2,0,0,0,0,3,0,0,0,0,0,0,l.ead.me,me,2.5,3644,373,4018
1,https://1cfsbkyc0de2.weebly.com/,32,23,1,0,1,2,0,0,0,0,3,0,3,0,0,0,0,1cfsbkyc0de2.weebly.com,com,3.8492239123906247,7136,168,7304
1,https://docs.google.com/drawings/d/1-qV91Vi3gnVw9CEAa5AtJWTieKmfJlc2HsKCAkC886k/edit,84,15,61,0,1,2,1,0,0,0,6,0,10,0,0,0,0,docs.google.com,com,2.9735572622751856,10253,1068,11322
1,https://sites.google.com/view/byusjdu/accueil,45,16,21,0,1,2,0,0,0,0,5,0,0,0,0,0,0,sites.google.com,com,3.202819531114783,10253,1068,11322
1,https://sattolabs.com/wwwc/WT/,30,13,9,0,1,1,0,0,0,0,5,0,0,0,0,0,0,sattolabs.com,com,3.0850551027564768,65,299,365
1,https://docs.google.com/presentation/d/e/2PACX-1vQrSiNo_zHAbrbKsMjrigd17ne-sLVd6IbcMSeYoR_0TuGlv1MZoFWmRlF_zBmkszqVsqvf1qG9LmcL/pub?start=false&amp;loop=false&amp;delayms=3000,175,15,108,43,1,2,2,0,1,3,7,0,13,0,0,0,0,docs.google.com,com,2.9735572622751856,10253,1068,11322
1,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAMAAHMvvJtUODJRNzlXRDc0RTRNTFNUQ0ZFMzI1MkNINi4u,132,16,24,83,1,2,0,0,1,1,4,0,5,0,0,0,0,forms.office.com,com,3.0306390622295662,9671,190,9862
1,https://nnfems.com/Webmail/38/Webmail/webmail.php,49,10,31,0,1,1,0,0,0,0,6,0,2,0,0,0,0,nnfems.com,com,2.9219280948873623,5685,3080,8766
1,https://bafkreianesgf26qcc4pzcpsaew4xysqoie5jlrfulpsrubc36uoa7z2xdi.ipfs.dweb.link/,83,74,1,0,1,3,0,0,0,0,3,0,9,0,0,0,0,bafkreianesgf26qcc4pzcpsaew4xysqoie5jlrfulpsrubc36uoa7z2xdi.ipfs.dweb.link,link,4.687786353005602,3151,135,3287
1,https://ipfs.best-practice.se/ipfs/QmNWoPDoKpThmDLgXAQvifDiT2qd3S6Nh1Hdh5sEKwtLPL,81,21,52,0,1,2,1,0,0,0,4,0,5,0,0,0,0,ipfs.best-practice.se,se,3.463280517810811,5600,243,5844
1,https://form.jotform.com/251972503232048,40,16,16,0,1,2,0,0,0,0,3,0,15,0,0,0,0,form.jotform.com,com,2.827819531114783,7275,3316,10592
1,https://www.dropbox.com/scl/fi/cyz632ikkoq2hyt1jua3c/BT.paper?rlkey=x8o5cyzjj68siqfmdakkv7rin&dl=0,98,15,38,36,1,2,0,0,1,2,6,0,12,0,0,0,0,www.dropbox.com,com,3.139572261986723,11063,623,11687
1,https://bafkreifiknbcxntdi72so3xklgeefkw3imt3aspzh4heeyusbhisvfezeu.ipfs.dweb.link/,83,74,1,0,1,3,0,0,0,0,3,0,6,0,0,0,0,bafkreifiknbcxntdi72so3xklgeefkw3imt3aspzh4heeyusbhisvfezeu.ipfs.dweb.link,link,4.5405350428402,3151,135,3287
1,https://www.cgd-acessos.com/login.php,37,19,10,0,1,2,1,0,0,0,3,0,0,0,0,1,0,www.cgd-acessos.com,com,3.2866294867861954,687,43,731
1,https://bit.ly/4ez9yvS,22,6,8,0,1,1,0,0,0,0,3,0,2,0,1,0,0,bit.ly,ly,2.584962500721156,6355,2410,8766
1,https://bit.ly/4ebFGF5,22,6,8,0,1,1,0,0,0,0,3,0,2,0,1,0,0,bit.ly,ly,2.584962500721156,6355,2410,8766
1,https://vk.com/away.php?to=https://www.newlifenursery.com/assets/rdt.html?key=LwHi1,83,6,9,59,1,1,0,0,2,2,7,1,1,0,0,0,0,vk.com,com,2.584962500721156,10336,254,10591
1,https://docs.google.com/presentation/d/e/2PACX-1vTKtB4sxd1iOT1HtcMDyQJJiZjturKfcfKKdxRlq1-e8zBMnb-nxDT-vod4pfULo_nUBHwSmSYSOVBH/pub?start=false&amp;loop=false&amp;delayms=3000,175,15,108,43,1,2,4,0,1,3,7,0,12,0,0,0,0,docs.google.com,com,2.9735572622751856,10253,1068,11322
1,https://0btu8g.icu/cpgn1zuq/jGAC0z/7,36,10,18,0,1,1,0,0,0,0,5,0,5,0,0,0,0,0btu8g.icu,icu,3.1219280948873624,25,339,365
1,https://abahshah.com/,21,12,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,abahshah.com,com,2.792481250360578,5383,95,5479
1,https://urlz.fr/tuQI,20,7,5,0,1,1,0,0,0,0,3,0,0,0,0,0,0,urlz.fr,fr,2.521640636343318,5263,580,5844
1,https://docs.google.com/presentation/d/e/2PACX-1vSIOGITTx6ZDJLmcHjhTL--IiL0jCB3eRKGIqpoiFw30vbyfFgPKWcIWZbcKMcMZr_h2ubb9wqcpY48/pub?start=true&amp;loop=true&amp;delayms=1000,173,15,108,41,1,2,3,0,1,3,7,0,15,0,0,0,0,docs.google.com,com,2.9735572622751856,10253,1068,11322
1,https://docs.google.com/presentation/d/e/2PACX-1vSgOXS4Im8UvbckYW__Dyrk7GXpWoMb64MPmYXok1I5BhbzReYcEVfklU4t3P4TKJUgO5n1JSNi_81p/pub?start=false&amp;loop=false&amp;delayms=3000,175,15,108,43,1,2,1,0,1,3,7,0,20,0,0,0,0,docs.google.com,com,2.9735572622751856,10253,1068,11322
1,https://jobapplications.stealthmediademo.com/wp-content/plugins/dummyyummy/sever_.html,86,36,42,0,1,2,1,0,0,0,6,0,0,0,0,0,0,jobapplications.stealthmediademo.com,com,3.8638263900908156,2830,91,2922
1,https://2ffjq8.share-eu1.hsforms.com/2XXT5pWu-SH2wdKaRNhG0ZQ,60,28,24,0,1,3,2,0,0,0,3,0,7,0,0,0,0,2ffjq8.share-eu1.hsforms.com,com,3.9407598325400897,4405,342,4748
1,https://att-102523.weeblysite.com/,34,25,1,0,1,2,1,0,0,0,3,0,6,0,0,0,0,att-102523.weeblysite.com,com,4.103465189601647,4679,68,4748
1,https://sites.google.com/view/utututttu/home,44,16,20,0,1,2,0,0,0,0,5,0,0,0,0,0,0,sites.google.com,com,3.202819531114783,10253,1068,11322
1,http://allegro.pl-oferta3477213.shop,36,29,0,0,0,2,1,0,0,0,2,0,7,0,0,0,0,allegro.pl-oferta3477213.shop,shop,4.0472990984266435,131,233,365
1,https://cancelar-cambio3.webcindario.com/,41,32,1,0,1,2,1,0,0,0,3,0,1,0,0,0,0,cancelar-cambio3.webcindario.com,com,3.715018266288633,8990,1601,10592
1,https://docs.google.com/presentation/d/e/2PACX-1vT5cOTnQJK_pYI7HRM8MLOZRBsLqyH5z3R68kW6ImrR6fHEPrEx0fPB3rMmSwAxpgu2lX1PS7MfVKy0/pub?start=false&amp;loop=false&amp;delayms=3000,175,15,108,43,1,2,1,0,1,3,7,0,21,0,0,0,0,docs.google.com,com,2.9735572622751856,10253,1068,11322
1,https://unifepe.weebly.com/,27,18,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,unifepe.weebly.com,com,3.614369445886757,7136,168,7304
1,https://l.wl.co/l?u=https://s.pangkalpinangkota.go.id/VtIwE,59,7,2,41,1,2,0,0,1,1,6,1,0,0,0,0,0,l.wl.co,co,2.2359263506290326,5647,1657,7304
1,https://urbaner.emlnk.com/lt.php?x=3TxtmrUFUqPUT55qA3P3gxFy3K2jjdfuvPovkXfKIqTM5KGu__DOUOd03H2lvAFfx10wbHQWIYGa5U#info@dpiworld.com,131,17,7,80,1,2,0,1,1,1,3,0,14,0,0,0,0,urbaner.emlnk.com,com,3.4992275471326924,4894,218,5113
1,https://sites.google.com/view/btcloudpaymentinvoice202000/httpsbtcloudvm-voice-new?authuser=1,93,16,58,10,1,2,2,0,1,1,5,0,7,0,0,0,0,sites.google.com,com,3.202819531114783,10253,1068,11322
1,https://bt-109000.weeblysite.com/,33,24,1,0,1,2,1,0,0,0,3,0,6,0,0,0,0,bt-109000.weeblysite.com,com,3.8035088547976783,4679,68,4748
1,http://allegrolokalnie.pl-37961.cfd,35,28,0,0,0,2,1,0,0,0,2,0,5,0,0,0,0,allegrolokalnie.pl-37961.cfd,cfd,4.107010619399147,4,361,365
