phishing,url,url_len,host_len,path_len,query_len,is_https,count_dots,count_hyphen,count_at,count_qm,count_eq,count_slash,count_double_slash,count_digits,has_ip,has_shortener,has_keyword,subdomain_len,domain,suffix,domain_entropy,domain_age,days_to_expire,registration_length
0,https://www.guardian.co.uk/film/2009/feb/19/eyewitness-titanic-swimming-pool,76,18,50,0,1,3,3,0,0,0,7,0,6,0,0,0,0,www.guardian.co.uk,uk,3.4193819456463714,10663,247,10911
0,https://www.netbaza.net/watch-cowboys-aliens-2011/,50,15,27,0,1,2,3,0,0,0,4,0,4,0,0,0,0,www.netbaza.net,net,2.923231428797621,6534,40,6575
0,https://www.youtube.com/watch?v=k10C2DxAfyM,43,15,6,13,1,2,0,0,1,1,3,0,3,0,0,0,0,www.youtube.com,com,3.1898980954642875,7543,126,7670
0,https://www.sanfranciscochinatown.com/history/index.html,56,29,19,0,1,2,0,0,0,0,4,0,0,0,0,0,0,www.sanfranciscochinatown.com,com,3.495574960495609,8667,98,8766
0,https://www.hiphoprx.com/2011/11/11/george-tillman-jr-set-to-direct-miles-davis-film/,85,16,61,0,1,2,8,0,0,0,7,0,8,0,0,0,0,www.hiphoprx.com,com,3.202819531114783,7016,288,7305
0,https://www.monaviemediacenter.com/news/gold-executives-phil-michele-caronna/,77,26,43,0,1,2,4,0,0,0,5,0,0,0,0,0,0,www.monaviemediacenter.com,com,3.5654483718208256,1513,312,1826
0,https://www.blog.peacemagazine.com/2008/02/26/nba-referee-bob-delaney-is-the-wire-meets-goodfellas-and-the-sopranos/,116,26,82,0,1,3,11,0,0,0,7,0,8,0,0,0,0,www.blog.peacemagazine.com,com,3.6612262562697895,9078,52,9131
0,https://www.ticketluck.com/sports-tickets/Toronto-FC/index.php,62,18,36,0,1,2,2,0,0,0,5,0,0,0,0,0,0,www.ticketluck.com,com,3.3082708345352603,7380,289,7670
0,https://www.mahalo.com/maurice-jones-drew/,42,14,20,0,1,2,2,0,0,0,4,0,0,0,0,0,0,www.mahalo.com,com,2.8962915290459277,11190,130,11320
0,https://www.ballerstatus.com/2011/03/11/lupe-fiasco-already-working-on-food-liquor-2-calls-it-a-hood-album/,107,20,79,0,1,2,12,0,0,0,7,0,9,0,0,0,0,www.ballerstatus.com,com,3.584183719779189,8211,554,8766
0,https://www.heartwoodguitar.com/chords/bob-dylan-tangled-up-in-blue/,68,23,37,0,1,2,5,0,0,0,5,0,0,0,0,0,0,www.heartwoodguitar.com,com,3.6211755429194707,8194,206,8401
0,https://www.answers.com/topic/dorothy-parker,44,15,21,0,1,2,1,0,0,0,4,0,0,0,0,0,0,www.answers.com,com,3.106890595608519,10736,791,11527
0,https://www.technews.tmcnet.com/news/2011/06/20/5585450.htm,59,23,28,0,1,3,0,0,0,0,7,0,15,0,0,0,0,www.technews.tmcnet.com,com,3.174885868724236,10913,43,10957
0,https://www.youtube.com/watch?v=vLM29YYhoM0,43,15,6,13,1,2,0,0,1,1,3,0,3,0,0,0,0,www.youtube.com,com,3.1898980954642875,7543,126,7670
0,https://www.jobcentral.com/e-Kansas-City-Southern-Railway-jobs.asp,66,18,40,0,1,2,5,0,0,0,3,0,0,0,0,0,0,www.jobcentral.com,com,3.5724312513221195,8134,631,8766
0,https://www.adf.org/rituals/roman/roman-holidays3.html,54,11,35,0,1,2,1,0,0,0,5,0,1,0,0,0,0,www.adf.org,org,2.8453509366224368,10974,347,11322
0,https://www.airports-worldwide.com/japan.php,44,26,10,0,1,2,1,0,0,0,3,0,0,0,0,0,0,www.airports-worldwide.com,com,3.657385276650179,7820,2040,9861
0,https://www.timetemperature.com/tzus/pacific_time_zone.shtml,60,23,29,0,1,2,0,0,0,0,4,0,0,0,0,0,0,www.timetemperature.com,com,3.3816201079487342,9460,2958,12419
0,https://www.en.wikipedia.org/wiki/James_Edward_McManus,54,20,26,0,1,3,0,0,0,0,4,0,0,0,0,0,0,www.en.wikipedia.org,org,3.3464393446710154,9037,93,9131
0,https://www.shortlist.com/entertainment/sport/tim-henman-vs-greg-rusedski,73,17,48,0,1,2,4,0,0,0,5,0,0,0,0,0,0,www.shortlist.com,com,3.3371753411230767,10147,443,10591
0,https://www.trails.com/list_24956_motels-valleyfield-quebec.html,64,14,42,0,1,2,2,0,0,0,3,0,5,0,0,0,0,www.trails.com,com,3.3248629576173565,9679,547,10227
0,https://www.humanresources.about.com/od/successionplanning/Succession_Planning.htm,82,28,46,0,1,3,0,0,0,0,5,0,0,0,0,0,0,www.humanresources.about.com,com,3.699513850319966,9710,151,9861
0,https://www.dk.linkedin.com/in/krogh,36,19,9,0,1,3,0,0,0,0,4,0,0,0,0,0,0,www.dk.linkedin.com,com,3.326360407952694,8378,387,8766
0,https://www.missourisportsmag.com/?p=8440,41,25,1,6,1,2,0,0,1,1,3,0,4,0,0,0,0,www.missourisportsmag.com,com,3.5132696895151083,42,322,365
0,https://www.valueplace.com/,27,18,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,www.valueplace.com,com,3.350209029099897,7976,59,8036
0,https://www.newsgroups.derkeiler.com/Archive/Soc/soc.genealogy.medieval/2005-09/msg00311.html,93,28,57,0,1,3,1,0,0,0,7,0,11,0,0,0,0,www.newsgroups.derkeiler.com,com,3.753434386188785,8248,152,8400
0,https://www.uk.linkedin.com/in/christopherasullivan,51,19,24,0,1,3,0,0,0,0,4,0,0,0,0,0,0,www.uk.linkedin.com,com,3.431623565847431,8378,387,8766
0,https://www.nortel.com/go/news_index.jsp,40,14,18,0,1,2,0,0,0,0,4,0,0,0,0,0,0,www.nortel.com,com,3.1820058147602133,11271,50,11322
0,https://www.forward.com/articles/145376/,40,15,17,0,1,2,0,0,0,0,5,0,6,0,0,0,0,www.forward.com,com,2.9735572622751856,11414,1368,12783
0,https://www.badlefthook.com/2011/4/8/2099957/friday-night-stunner-marco-antonio-rubio-knockout-david-lemieux-stoppage-espn-boxing,129,19,102,0,1,2,11,0,0,0,7,0,13,0,0,0,0,www.badlefthook.com,com,3.6421498816369042,7079,225,7305
0,https://www.facebook.com/janis.paige,36,16,12,0,1,2,0,0,0,0,3,0,0,0,0,0,0,www.facebook.com,com,3.1556390622295662,10423,3091,13514
0,https://www.wn.com/Lamar_Consolidated_Independent_School_District,65,10,47,0,1,2,0,0,0,0,3,0,0,0,0,0,0,www.wn.com,com,2.321928094887362,11160,3085,14245
0,https://www.forums.startrekonline.com/,38,29,1,0,1,3,0,0,0,0,3,0,0,0,0,0,0,www.forums.startrekonline.com,com,3.857306856898128,7906,129,8036
0,https://www.griffintowncafe.com/,32,23,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,www.griffintowncafe.com,com,3.5342190211803404,6408,165,6574
0,https://www.imtl.org/montreal/rue_montreal.php?rue=Cote-Sainte-Catherine,72,12,26,25,1,2,2,0,1,1,4,0,0,0,0,0,0,www.imtl.org,org,3.0220552088742005,7480,189,7670
0,https://www.kprs.co.uk/contact,30,14,8,0,1,3,0,0,0,0,3,0,0,0,0,0,0,www.kprs.co.uk,uk,2.9852281360342516,7338,1062,8401
0,https://www.en.wikiquote.org/wiki/Fernando_J._Corbat%C3%B3,58,20,30,0,1,3,0,0,0,0,4,0,2,0,0,0,0,www.en.wikiquote.org,org,3.3841837197791893,8128,272,8401
0,https://www.tvguide.com/celebrities/larry-riley/190385,54,15,31,0,1,2,1,0,0,0,5,0,6,0,0,0,0,www.tvguide.com,com,3.456564762130954,11267,419,11687
0,https://www.facebook.com/paul.levota,36,16,12,0,1,2,0,0,0,0,3,0,0,0,0,0,0,www.facebook.com,com,3.1556390622295662,10423,3091,13514
0,https://www.openlibrary.org/ia/truestoriesofnew00bake,53,19,26,0,1,2,0,0,0,0,4,0,2,0,0,0,0,www.openlibrary.org,org,3.5368867237421675,8874,621,9496
0,https://www.rp5.ru,18,10,0,0,1,2,0,0,0,0,2,0,1,0,0,0,0,www.rp5.ru,ru,2.4464393446710155,7891,143,8035
0,https://www.pw.org/content/nellie_wong_1,40,10,22,0,1,2,0,0,0,0,4,0,1,0,0,0,0,www.pw.org,org,2.321928094887362,10779,178,10957
0,https://www.bacchuswinefund.com/professionals.php,49,23,18,0,1,2,0,0,0,0,3,0,0,0,0,0,0,www.bacchuswinefund.com,com,3.708132064658601,6924,745,7670
0,https://www.pages.infinit.net/rouleau/histASang.html,52,21,23,0,1,3,0,0,0,0,4,0,0,0,0,0,0,www.pages.infinit.net,net,3.2961483747476232,10940,94,11034
0,https://www.tribeathletics.com/,31,22,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,www.tribeathletics.com,com,3.6635327548042547,9531,330,9862
0,https://www.londonparistrain.com/besancon-travel-eurostar-hotels-attractions-nightlife-sightseeing-accommodation.html,117,24,85,0,1,2,7,0,0,0,3,0,0,0,0,0,0,www.londonparistrain.com,com,3.6572682296173893,5724,119,5844
0,https://www.classmates.com/directory/public/memberprofile/list.htm?regId=8709170147,83,18,40,16,1,2,0,0,1,1,6,0,10,0,0,0,0,www.classmates.com,com,3.197159723424149,11287,34,11322
0,https://www.waldo.villagesoup.com/people/announcement/obituaries/frank-l-reynolds/454967,88,25,55,0,1,3,2,0,0,0,7,0,6,0,0,0,0,www.waldo.villagesoup.com,com,3.6732696895151085,8680,85,8766
0,https://www.archive.org/stream/onunitedstatesco00libr/onunitedstatesco00libr_djvu.txt,85,15,62,0,1,2,0,0,0,0,5,0,4,0,0,0,0,www.archive.org,org,3.323231428797621,10894,1888,12783
0,https://www.freewebs.com/sarah-jeanne-online/sarahjeanne.htm,60,16,36,0,1,2,2,0,0,0,4,0,0,0,0,1,0,www.freewebs.com,com,3.077819531114783,9253,242,9496
0,https://www.foodindustryindia.com/,34,25,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,www.foodindustryindia.com,com,3.7230741894285697,258,106,365
0,https://www.newjerseycarpetcleaning.net/,40,31,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,www.newjerseycarpetcleaning.net,net,3.6151713102472964,105,259,365
0,https://www.historical.ha.com/c/item.zx?saleNo=6069&lotNo=30005,63,21,10,23,1,3,0,0,1,2,4,0,9,0,0,0,0,www.historical.ha.com,com,3.463280517810811,11163,160,11323
0,https://www.callutheran.edu/,28,19,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,www.callutheran.edu,edu,3.471354487013929,11973,292,12266
0,https://www.teendaily.net/?s=Kellan+Lutz,40,17,1,13,1,2,0,0,1,1,3,0,0,0,0,0,0,www.teendaily.net,net,3.1751231351134606,6102,106,6209
0,https://www.people.eku.edu/ritchisong/birdnests.html,52,18,26,0,1,3,0,0,0,0,4,0,0,0,0,0,0,www.people.eku.edu,edu,2.974937501201927,11891,1023,12915
0,https://www.newsgroups.derkeiler.com/Archive/Rec/rec.music.makers.guitar.jazz/2006-07/msg00212.html,99,28,63,0,1,3,1,0,0,0,7,0,11,0,0,0,0,www.newsgroups.derkeiler.com,com,3.753434386188785,8248,152,8400
0,https://www.rhodeisland.divorcerecords.me/,42,33,1,0,1,3,0,0,0,0,3,0,0,0,0,0,0,www.rhodeisland.divorcerecords.me,me,3.7030407100708653,6062,146,6209
0,https://www.nws.noaa.gov/com/presentations/hayes.htm,52,16,28,0,1,3,0,0,0,0,5,0,0,0,0,0,0,www.nws.noaa.gov,gov,2.827819531114783,10236,297,10533
0,https://www.myspace.com/metalchallenger,39,15,16,0,1,2,0,0,0,0,3,0,0,0,0,0,0,www.myspace.com,com,3.1898980954642875,10824,1230,12055
0,https://www.roccotube.com/Aria-Noir.html,40,17,15,0,1,2,1,0,0,0,3,0,0,0,0,0,0,www.roccotube.com,com,3.1307179879273743,5877,331,6209
0,https://www.tvguide.com/tvshows/lewis-blacks-root-of-all-evil/292765,68,15,45,0,1,2,5,0,0,0,5,0,6,0,0,0,0,www.tvguide.com,com,3.456564762130954,11267,419,11687
0,https://www.mylife.com/pamelarowlandstull,41,14,19,0,1,2,0,0,0,0,3,0,0,0,0,0,0,www.mylife.com,com,3.1820058147602133,10399,558,10958
0,https://www.en.wikipedia.org/wiki/Felix_Gaeta,45,20,17,0,1,3,0,0,0,0,4,0,0,0,0,0,0,www.en.wikipedia.org,org,3.3464393446710154,9037,93,9131
0,https://www.yourchords.com/46380/Jason-Mraz/Live-High-Chords/,61,18,35,0,1,2,3,0,0,0,6,0,5,0,0,0,0,www.yourchords.com,com,3.3082708345352603,6384,189,6574
0,https://www.answers.com/topic/sundog,36,15,13,0,1,2,0,0,0,0,4,0,0,0,0,0,0,www.answers.com,com,3.106890595608519,10736,791,11527
0,https://www.locatetv.com/tv/classic-arts-showcase/2135084,57,16,33,0,1,2,2,0,0,0,5,0,7,0,0,0,0,www.locatetv.com,com,3.202819531114783,6892,47,6940
0,https://code.google.com/p/openbiomind/,38,15,15,0,1,2,0,0,0,0,5,0,0,0,0,0,0,code.google.com,com,2.8402239289418523,10253,1068,11322
0,https://www.flixster.com/actor/edith-labelle-photos,51,16,27,0,1,2,2,0,0,0,4,0,0,0,0,0,0,www.flixster.com,com,3.577819531114783,8144,621,8766
0,https://www.youtube.com/watch?v=RIcbWQDkJao,43,15,6,13,1,2,0,0,1,1,3,0,0,0,0,0,0,www.youtube.com,com,3.1898980954642875,7543,126,7670
0,https://www.backlash.com/,25,16,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,www.backlash.com,com,3.327819531114783,10386,571,10958
0,https://www.atlantic10.com/sports/m-baskbl/spec-rel/atl10-m-baskbl-spec-rel.html,80,18,54,0,1,2,6,0,0,0,6,0,4,0,0,0,0,www.atlantic10.com,com,3.4613201402110083,10646,309,10956
0,https://www.chacha.com/question/does-bringing-a-creature-count-as-a-spell-as-in-a-%27creature-spell%27-in-the-game-magic-the-gathering,134,14,112,0,1,2,18,0,0,0,4,0,4,0,0,0,0,www.chacha.com,com,2.6995138503199656,9347,513,9860
0,https://www.yourbittorrent.com/?q=anthony-hamilton-soulife,58,22,1,26,1,2,2,0,1,1,3,0,0,0,0,0,0,www.yourbittorrent.com,com,3.5039975273348483,7290,379,7670
0,https://www.absoluteastronomy.com/topics/Garret_Hobart,54,25,21,0,1,2,0,0,0,0,4,0,0,0,0,0,0,www.absoluteastronomy.com,com,3.733660689688186,9158,337,9496
0,https://www.en.wikipedia.org/wiki/Berlin,40,20,12,0,1,3,0,0,0,0,4,0,0,0,0,0,0,www.en.wikipedia.org,org,3.3464393446710154,9037,93,9131
0,https://www.manta.com/c/mt8dc5j/k-g-b-distributors,50,13,29,0,1,2,3,0,0,0,5,0,2,0,0,0,0,www.manta.com,com,2.873140679513133,7946,89,8036
0,https://www.cultureunplugged.com/documentary/watch-online/festival/gsearch.php,78,24,46,0,1,2,1,0,0,0,6,0,0,0,0,0,0,www.cultureunplugged.com,com,3.6368421881310113,8469,661,9131
0,https://www.startrek.com/database_article/shatner,49,16,25,0,1,2,0,0,0,0,4,0,0,0,0,0,0,www.startrek.com,com,3.327819531114783,11184,139,11324
0,https://www.readinggroupguides.com/guides3/jesus_land1.asp,58,26,24,0,1,2,0,0,0,0,4,0,2,0,0,0,0,www.readinggroupguides.com,com,3.7962176025900565,9447,49,9497
0,https://www.youtube.com/watch?v=fyglGX8fPmE,43,15,6,13,1,2,0,0,1,1,3,0,1,0,0,0,0,www.youtube.com,com,3.1898980954642875,7543,126,7670
0,https://www.mylife.com/c-313449932,34,14,12,0,1,2,1,0,0,0,3,0,9,0,0,0,0,www.mylife.com,com,3.1820058147602133,10399,558,10958
0,https://www.robotbooks.com/robot-insects.htm,44,18,18,0,1,2,1,0,0,0,3,0,0,0,0,0,0,www.robotbooks.com,com,3.03856233607563,10011,214,10226
0,https://www.en.wikiquote.org/wiki/Being_John_Malkovich,54,20,26,0,1,3,0,0,0,0,4,0,0,0,0,0,0,www.en.wikiquote.org,org,3.3841837197791893,8128,272,8401
0,https://www.uk.ask.com/wiki/Bird_of_prey,40,14,18,0,1,3,0,0,0,0,4,0,0,0,0,0,0,www.uk.ask.com,com,2.9852281360342516,9853,372,10226
0,https://www.theinfosphere.org/20th_Century_Fox_Television,57,21,28,0,1,2,0,0,0,0,3,0,2,0,0,0,0,www.theinfosphere.org,org,3.558518613048906,6447,127,6575
0,https://www.ltn.com.tw,22,14,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,www.ltn.com.tw,tw,2.753434386188785,4909,2760,7669
0,https://www.waatp.com/people/charles-palsa/13981593/,52,13,31,0,1,2,1,0,0,0,6,0,8,0,0,0,0,www.waatp.com,com,2.7773627950641693,5618,225,5844
0,https://www.psych.upenn.edu/,28,19,1,0,1,3,0,0,0,0,3,0,0,0,0,0,0,www.psych.upenn.edu,edu,3.326360407952694,14376,657,15034
0,https://www.cirquefascination.com/?p=519,40,25,1,5,1,2,0,0,1,1,3,0,3,0,0,0,0,www.cirquefascination.com,com,3.7532696895151085,7517,152,7669
0,https://www.healthgrades.com/physician/dr-peter-van-hoy-yghdj/,62,20,34,0,1,2,4,0,0,0,5,0,0,0,0,0,0,www.healthgrades.com,com,3.684183719779189,9700,161,9861
0,https://www.yourbittorrent.com/?q=aldo-nova-discography,55,22,1,23,1,2,2,0,1,1,3,0,0,0,0,0,0,www.yourbittorrent.com,com,3.5039975273348483,7290,379,7670
0,https://www.lat-long.com/Latitude-Longitude-1661722-California-Alameda_City_Hall.html,85,16,61,0,1,2,5,0,0,0,3,0,7,0,0,0,0,www.lat-long.com,com,3.327819531114783,7584,85,7670
0,https://www.facebook.com/people/Elliot-Rosado/100000947034860,61,16,37,0,1,2,1,0,0,0,5,0,15,0,0,0,0,www.facebook.com,com,3.1556390622295662,10423,3091,13514
0,https://www.arthistory.as.nyu.edu/object/JuliaRobinson.html,59,25,26,0,1,4,0,0,0,0,4,0,0,0,0,0,0,www.arthistory.as.nyu.edu,edu,3.653660689688186,14248,657,14906
0,https://www.encyclopedia2.thefreedictionary.com/Czechoslovakia+(disambiguation),79,39,32,0,1,3,0,0,0,0,3,0,1,0,0,1,0,www.encyclopedia2.thefreedictionary.com,com,3.9872178475009488,8163,3159,11323
0,https://www.ca.local.yahoo.com/details?id=2006714101&stx=centre+pierre+charbonneau&csz=Montreal+QC&ed=2A9IUK160SwYN2I7a2IotXOFObqrPNVqVoqdoRJq111u.rz1P78Rgg1UnDc9TAcL_eHj,170,22,8,131,1,4,0,0,1,4,3,0,26,0,0,0,0,www.ca.local.yahoo.com,com,2.992856050160461,11224,99,11324
0,https://www.images.mitrasites.com/sophia-crawford.html,54,25,21,0,1,3,1,0,0,0,3,0,0,0,0,0,0,www.images.mitrasites.com,com,3.4528786893420307,1941,249,2191
0,https://www.facebook.com/pages/Joe-Bravo/135834653115488,56,16,32,0,1,2,1,0,0,0,5,0,15,0,0,0,0,www.facebook.com,com,3.1556390622295662,10423,3091,13514
0,https://www.en.wikipedia.org/wiki/Luba_(singer),47,20,19,0,1,3,0,0,0,0,4,0,0,0,0,0,0,www.en.wikipedia.org,org,3.3464393446710154,9037,93,9131
0,https://www.photos.lucywho.com/bill-hicks-photos-t4326.html,59,22,29,0,1,3,3,0,0,0,3,0,4,0,0,0,0,www.photos.lucywho.com,com,3.334209459448049,6436,138,6575
0,https://www.toutmontreal.com/english/educatio/privees.html,58,20,30,0,1,2,0,0,0,0,5,0,0,0,0,0,0,www.toutmontreal.com,com,3.408694969562842,9389,107,9496
0,https://www.skillwho.com/lists/A/A0/155902/,43,16,19,0,1,2,0,0,0,0,7,0,7,0,0,0,0,www.skillwho.com,com,3.125,6660,279,6940
0,https://www.people.famouswhy.com/june_gable/,44,24,12,0,1,3,0,0,0,0,4,0,0,0,0,0,0,www.people.famouswhy.com,com,3.6053885422075336,7143,161,7304
0,https://www.blogs.suntimes.com/ebert/2010/12/the_10_best_foreign_films_of_2.html,80,22,50,0,1,3,0,0,0,0,6,0,9,0,0,0,0,www.blogs.suntimes.com,com,3.629219686524097,11036,285,11322
0,https://www.bravewords.com/news/171912,38,18,12,0,1,2,0,0,0,0,4,0,6,0,0,0,0,www.bravewords.com,com,3.3921472236645345,9521,2166,11687
0,https://www.bobmorinphotography.com/,36,27,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,www.bobmorinphotography.com,com,3.704349428956051,6585,354,6940
0,https://www.en.wikipedia.org/wiki/List_of_the_100_largest_cities_and_towns_in_Canada_by_area,92,20,64,0,1,3,0,0,0,0,4,0,3,0,0,0,0,www.en.wikipedia.org,org,3.3464393446710154,9037,93,9131
0,https://www.youtube.com/watch?v=2ZCtgFmQvjQ,43,15,6,13,1,2,0,0,1,1,3,0,1,0,0,0,0,www.youtube.com,com,3.1898980954642875,7543,126,7670
0,https://www.videosurf.com/cam-clarke-28672,42,17,17,0,1,2,2,0,0,0,3,0,5,0,0,0,0,www.videosurf.com,com,3.572469458770135,1172,288,1461
0,https://www.filecrop.com/jean-noel-rene-clair.html,50,16,26,0,1,2,3,0,0,0,3,0,0,0,0,0,0,www.filecrop.com,com,3.327819531114783,2900,386,3287
0,https://www.wordfest09.wordpress.com/,37,28,1,0,1,3,0,0,0,0,3,0,2,0,0,0,0,www.wordfest09.wordpress.com,com,3.57059811909008,9352,2700,12053
0,https://www.answers.com/topic/folco-lulli-1,43,15,20,0,1,2,2,0,0,0,4,0,1,0,0,0,0,www.answers.com,com,3.106890595608519,10736,791,11527
0,https://www.ourbis.ca/827351-francois-et-lise-methot-inc-saint-nicolas,70,13,49,0,1,2,7,0,0,0,3,0,6,0,0,0,0,www.ourbis.ca,ca,3.180832987205441,6841,97,6939
0,https://www.angelfire.com/pa3/lorraine/index.html,49,17,24,0,1,2,0,0,0,0,5,0,1,0,0,0,0,www.angelfire.com,com,3.572469458770135,9858,367,10226
0,https://www.bandtoband.com/band/make-up,39,18,13,0,1,2,1,0,0,0,4,0,0,0,0,0,0,www.bandtoband.com,com,3.239097917988786,7679,2912,10592
0,https://www.ebay.com/sch/?_nkw=DALLAS%20LARRY%20HAGMAN%20JR%20STEVE%20KANALY%20Ray%201981%20ISRAEL,98,12,5,72,1,2,0,0,1,1,4,0,20,0,0,0,0,www.ebay.com,com,3.0220552088742005,11026,3217,14244
0,https://www.robesonian.com/view/full_story/15058030/article-Lebeau-Locklear?instance=weddings_lead_story,104,18,49,28,1,2,2,0,1,1,6,0,8,0,0,0,0,www.robesonian.com,com,3.4193819456463714,9823,37,9861
0,https://www.mainstreetduncan.net/,33,24,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,www.mainstreetduncan.net,net,3.4906015629507223,6154,54,6209
0,https://www.oaksterdamuniversity.com/,37,28,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,www.oaksterdamuniversity.com,com,3.994680368408909,6595,344,6940
0,https://www.en.wikipedia.org/wiki/CISM-FM,41,20,13,0,1,3,1,0,0,0,4,0,0,0,0,0,0,www.en.wikipedia.org,org,3.3464393446710154,9037,93,9131
0,https://www.digparty.com/wiki/Am_Sklavenmarkt,45,16,21,0,1,2,0,0,0,0,4,0,0,0,0,0,0,www.digparty.com,com,3.577819531114783,1206,254,1461
0,https://www.en.wikipedia.org/wiki/Montr%C3%A9al_(region),56,20,28,0,1,3,0,0,0,0,4,0,2,0,0,0,0,www.en.wikipedia.org,org,3.3464393446710154,9037,93,9131
0,https://www.youtube.com/watch?v=BwlZL8FjMJY,43,15,6,13,1,2,0,0,1,1,3,0,1,0,0,0,0,www.youtube.com,com,3.1898980954642875,7543,126,7670
